order_id,customer_id,order_date,category,region,revenue,quantity
3582,C0119,2024-04-17 13:00:00,Fashion,North,277,2
3583,C0309,2024-04-17 14:00:00,Sports,East,749,4
3584,C0183,2024-04-17 15:00:00,Sports,East,874,1
3585,C0288,2024-04-17 16:00:00,Sports,West,532,2
3586,C0307,2024-04-17 17:00:00,Sports,North,479,1
3587,C0300,2024-04-17 18:00:00,Electronics,West,71,4
3588,C0082,2024-04-17 19:00:00,Electronics,West,392,3
3589,C0454,2024-04-17 20:00:00,Electronics,North,89,2
3590,C0402,2024-04-17 21:00:00,Home,South,222,2
3591,C0211,2024-04-17 22:00:00,Home,North,488,4
3592,C0150,2024-04-17 23:00:00,Fashion,East,228,4
3593,C0037,2024-04-18 00:00:00,Electronics,North,647,2
3594,C0352,2024-04-18 01:00:00,Home,South,182,3
3595,C0312,2024-04-18 02:00:00,Sports,West,400,4
3596,C0361,2024-04-18 03:00:00,Sports,West,574,4
3597,C0059,2024-04-18 04:00:00,Electronics,East,589,4
3598,C0131,2024-04-18 05:00:00,Fashion,East,555,3
3599,C0412,2024-04-18 06:00:00,Fashion,East,133,2
3600,C0202,2024-04-18 07:00:00,Sports,West,513,1
3601,C0243,2024-04-18 08:00:00,Fashion,East,879,4
3602,C0035,2024-04-18 09:00:00,Electronics,North,910,3
3603,C0445,2024-04-18 10:00:00,Sports,West,392,2
3604,C0093,2024-04-18 11:00:00,Home,South,329,2
3605,C0438,2024-04-18 12:00:00,Home,West,915,3
3606,C0447,2024-04-18 13:00:00,Fashion,North,312,4
3607,C0207,2024-04-18 14:00:00,Sports,North,215,1
3608,C0353,2024-04-18 15:00:00,Sports,East,342,4
3609,C0391,2024-04-18 16:00:00,Home,West,558,2
3610,C0332,2024-04-18 17:00:00,Sports,West,629,1
3611,C0305,2024-04-18 18:00:00,Sports,West,275,4
3612,C0350,2024-04-18 19:00:00,Sports,South,219,1
3613,C0213,2024-04-18 20:00:00,Fashion,East,647,3
3614,C0159,2024-04-18 21:00:00,Sports,North,694,4
3615,C0442,2024-04-18 22:00:00,Electronics,North,497,2
3616,C0445,2024-04-18 23:00:00,Fashion,East,739,2
3617,C0024,2024-04-19 00:00:00,Sports,North,904,1
3618,C0404,2024-04-19 01:00:00,Sports,North,551,3
3619,C0293,2024-04-19 02:00:00,Electronics,East,813,4
3620,C0004,2024-04-19 03:00:00,Fashion,North,576,3
3621,C0220,2024-04-19 04:00:00,Home,West,784,3
3622,C0364,2024-04-19 05:00:00,Home,South,428,1
3623,C0382,2024-04-19 06:00:00,Fashion,East,250,1
3624,C0020,2024-04-19 07:00:00,Sports,South,668,4
3625,C0444,2024-04-19 08:00:00,Sports,North,299,2
3626,C0152,2024-04-19 09:00:00,Home,North,998,4
3627,C0050,2024-04-19 10:00:00,Home,West,458,3
3628,C0177,2024-04-19 11:00:00,Home,East,650,1
3629,C0435,2024-04-19 12:00:00,Electronics,North,174,3
3630,C0096,2024-04-19 13:00:00,Home,East,162,1
3631,C0105,2024-04-19 14:00:00,Electronics,East,186,2
3632,C0420,2024-04-19 15:00:00,Fashion,East,808,3
3633,C0250,2024-04-19 16:00:00,Sports,East,545,1
3634,C0117,2024-04-19 17:00:00,Home,East,727,4
3635,C0354,2024-04-19 18:00:00,Sports,South,199,4
3636,C0228,2024-04-19 19:00:00,Sports,West,924,4
3637,C0066,2024-04-19 20:00:00,Home,East,392,3
3638,C0335,2024-04-19 21:00:00,Home,South,994,1
3639,C0418,2024-04-19 22:00:00,Fashion,North,629,1
3640,C0420,2024-04-19 23:00:00,Electronics,East,782,1
3641,C0262,2024-04-20 00:00:00,Electronics,North,832,3
3642,C0295,2024-04-20 01:00:00,Sports,East,370,1
3643,C0426,2024-04-20 02:00:00,Home,South,871,2
3644,C0243,2024-04-20 03:00:00,Fashion,South,975,3
3645,C0371,2024-04-20 04:00:00,Fashion,South,910,2
3646,C0186,2024-04-20 05:00:00,Fashion,West,581,2
3647,C0246,2024-04-20 06:00:00,Fashion,North,338,4
3648,C0125,2024-04-20 07:00:00,Fashion,West,538,3
3649,C0268,2024-04-20 08:00:00,Electronics,East,541,1
3650,C0131,2024-04-20 09:00:00,Electronics,North,661,2
3651,C0237,2024-04-20 10:00:00,Electronics,South,301,3
3652,C0018,2024-04-20 11:00:00,Home,North,126,1
3653,C0040,2024-04-20 12:00:00,Sports,South,696,4
3654,C0021,2024-04-20 13:00:00,Fashion,West,441,3
3655,C0399,2024-04-20 14:00:00,Home,West,461,3
3656,C0225,2024-04-20 15:00:00,Fashion,South,222,3
3657,C0355,2024-04-20 16:00:00,Electronics,South,924,1
3658,C0282,2024-04-20 17:00:00,Home,East,250,2
3659,C0008,2024-04-20 18:00:00,Electronics,West,266,2
3660,C0100,2024-04-20 19:00:00,Fashion,West,425,3
3661,C0240,2024-04-20 20:00:00,Fashion,East,769,3
3662,C0478,2024-04-20 21:00:00,Sports,West,635,1
3663,C0087,2024-04-20 22:00:00,Fashion,South,60,4
3664,C0298,2024-04-20 23:00:00,Electronics,North,848,3
3665,C0428,2024-04-21 00:00:00,Fashion,North,817,3
3666,C0014,2024-04-21 01:00:00,Sports,West,61,4
3667,C0334,2024-04-21 02:00:00,Sports,East,941,3
3668,C0002,2024-04-21 03:00:00,Electronics,South,639,2
3669,C0375,2024-04-21 04:00:00,Home,North,484,3
3670,C0293,2024-04-21 05:00:00,Fashion,South,733,2
3671,C0325,2024-04-21 06:00:00,Sports,West,657,1
3672,C0422,2024-04-21 07:00:00,Fashion,West,867,1
3673,C0493,2024-04-21 08:00:00,Fashion,North,422,2
3674,C0041,2024-04-21 09:00:00,Home,West,322,2
3675,C0318,2024-04-21 10:00:00,Sports,East,980,4
3676,C0316,2024-04-21 11:00:00,Fashion,West,946,2
3677,C0381,2024-04-21 12:00:00,Sports,West,974,2
3678,C0111,2024-04-21 13:00:00,Electronics,West,740,3
3679,C0014,2024-04-21 14:00:00,Electronics,South,625,4
3680,C0231,2024-04-21 15:00:00,Fashion,South,558,2
3681,C0473,2024-04-21 16:00:00,Sports,North,181,2
3682,C0084,2024-04-21 17:00:00,Fashion,North,904,2
3683,C0130,2024-04-21 18:00:00,Sports,North,973,3
3684,C0231,2024-04-21 19:00:00,Sports,West,833,3
3685,C0326,2024-04-21 20:00:00,Home,South,368,3
3686,C0145,2024-04-21 21:00:00,Home,East,893,1
3687,C0379,2024-04-21 22:00:00,Home,West,998,3
3688,C0345,2024-04-21 23:00:00,Fashion,West,902,2
3689,C0028,2024-04-22 00:00:00,Home,West,670,3
3690,C0066,2024-04-22 01:00:00,Home,East,834,3
3691,C0163,2024-04-22 02:00:00,Electronics,North,217,4
3692,C0229,2024-04-22 03:00:00,Sports,East,446,2
3693,C0261,2024-04-22 04:00:00,Sports,North,229,3
3694,C0449,2024-04-22 05:00:00,Home,East,107,1
3695,C0424,2024-04-22 06:00:00,Sports,South,529,4
3696,C0460,2024-04-22 07:00:00,Electronics,West,982,3
3697,C0440,2024-04-22 08:00:00,Electronics,West,640,4
3698,C0164,2024-04-22 09:00:00,Home,West,509,4
3699,C0301,2024-04-22 10:00:00,Electronics,North,110,1
3700,C0407,2024-04-22 11:00:00,Sports,East,418,1
3701,C0303,2024-04-22 12:00:00,Fashion,South,170,1
3702,C0287,2024-04-22 13:00:00,Sports,East,768,2
3703,C0395,2024-04-22 14:00:00,Fashion,West,595,4
3704,C0010,2024-04-22 15:00:00,Home,South,631,3
3705,C0195,2024-04-22 16:00:00,Fashion,South,66,1
3706,C0118,2024-04-22 17:00:00,Electronics,West,545,1
3707,C0270,2024-04-22 18:00:00,Sports,East,546,4
3708,C0080,2024-04-22 19:00:00,Fashion,West,554,4
3709,C0458,2024-04-22 20:00:00,Sports,East,581,4
3710,C0093,2024-04-22 21:00:00,Home,South,364,3
3711,C0266,2024-04-22 22:00:00,Home,South,118,2
3712,C0332,2024-04-22 23:00:00,Electronics,West,776,2
3713,C0350,2024-04-23 00:00:00,Home,South,210,1
3714,C0361,2024-04-23 01:00:00,Fashion,North,663,2
3715,C0257,2024-04-23 02:00:00,Home,South,937,3
3716,C0133,2024-04-23 03:00:00,Electronics,North,767,2
3717,C0276,2024-04-23 04:00:00,Sports,South,194,3
3718,C0264,2024-04-23 05:00:00,Sports,West,618,1
3719,C0171,2024-04-23 06:00:00,Home,West,644,4
3720,C0460,2024-04-23 07:00:00,Fashion,North,434,3
3721,C0001,2024-04-23 08:00:00,Electronics,West,318,4
3722,C0313,2024-04-23 09:00:00,Fashion,South,972,1
3723,C0064,2024-04-23 10:00:00,Electronics,South,503,3
3724,C0374,2024-04-23 11:00:00,Home,West,748,3
3725,C0468,2024-04-23 12:00:00,Electronics,South,567,2
3726,C0284,2024-04-23 13:00:00,Electronics,East,914,3
3727,C0121,2024-04-23 14:00:00,Home,East,399,1
3728,C0107,2024-04-23 15:00:00,Fashion,South,159,4
3729,C0421,2024-04-23 16:00:00,Home,West,532,3
3730,C0175,2024-04-23 17:00:00,Electronics,North,456,1
3731,C0485,2024-04-23 18:00:00,Home,West,699,1
3732,C0204,2024-04-23 19:00:00,Electronics,North,100,3
3733,C0165,2024-04-23 20:00:00,Home,West,452,2
3734,C0305,2024-04-23 21:00:00,Sports,South,612,3
3735,C0497,2024-04-23 22:00:00,Sports,East,525,3
3736,C0120,2024-04-23 23:00:00,Home,West,136,2
3737,C0044,2024-04-24 00:00:00,Fashion,North,117,1
3738,C0312,2024-04-24 01:00:00,Electronics,East,645,3
3739,C0156,2024-04-24 02:00:00,Sports,North,91,2
3740,C0367,2024-04-24 03:00:00,Fashion,South,780,4
3741,C0207,2024-04-24 04:00:00,Electronics,East,106,4
3742,C0390,2024-04-24 05:00:00,Sports,North,787,2
3743,C0108,2024-04-24 06:00:00,Sports,West,245,1
3744,C0251,2024-04-24 07:00:00,Home,South,809,2
3745,C0445,2024-04-24 08:00:00,Electronics,South,727,1
3746,C0404,2024-04-24 09:00:00,Fashion,South,111,4
3747,C0370,2024-04-24 10:00:00,Fashion,West,312,3
3748,C0334,2024-04-24 11:00:00,Fashion,West,161,2
3749,C0130,2024-04-24 12:00:00,Electronics,East,814,4
3750,C0457,2024-04-24 13:00:00,Fashion,West,760,3
3751,C0293,2024-04-24 14:00:00,Fashion,East,227,4
3752,C0020,2024-04-24 15:00:00,Fashion,South,997,2
3753,C0282,2024-04-24 16:00:00,Home,East,75,2
3754,C0285,2024-04-24 17:00:00,Home,North,459,3
3755,C0001,2024-04-24 18:00:00,Electronics,South,807,2
3756,C0119,2024-04-24 19:00:00,Electronics,South,580,4
3757,C0035,2024-04-24 20:00:00,Fashion,East,826,3
3758,C0198,2024-04-24 21:00:00,Home,South,366,3
3759,C0485,2024-04-24 22:00:00,Sports,West,581,4
3760,C0245,2024-04-24 23:00:00,Sports,North,155,1
3761,C0059,2024-04-25 00:00:00,Fashion,East,798,3
3762,C0325,2024-04-25 01:00:00,Fashion,East,867,1
3763,C0161,2024-04-25 02:00:00,Home,South,513,4
3764,C0497,2024-04-25 03:00:00,Home,West,295,4
3765,C0179,2024-04-25 04:00:00,Home,South,130,3
3766,C0206,2024-04-25 05:00:00,Electronics,South,711,2
3767,C0012,2024-04-25 06:00:00,Electronics,East,958,3
3768,C0490,2024-04-25 07:00:00,Fashion,South,445,2
3769,C0276,2024-04-25 08:00:00,Electronics,North,571,1
3770,C0181,2024-04-25 09:00:00,Home,South,882,2
3771,C0242,2024-04-25 10:00:00,Home,South,785,3
3772,C0216,2024-04-25 11:00:00,Electronics,East,975,2
3773,C0251,2024-04-25 12:00:00,Sports,South,313,4
3774,C0299,2024-04-25 13:00:00,Fashion,West,710,1
3775,C0126,2024-04-25 14:00:00,Sports,East,839,4
3776,C0482,2024-04-25 15:00:00,Fashion,South,323,4
3777,C0217,2024-04-25 16:00:00,Sports,North,755,4
3778,C0306,2024-04-25 17:00:00,Electronics,North,993,4
3779,C0285,2024-04-25 18:00:00,Fashion,East,221,2
3780,C0185,2024-04-25 19:00:00,Fashion,East,314,4
3781,C0039,2024-04-25 20:00:00,Fashion,South,871,2
3782,C0223,2024-04-25 21:00:00,Home,West,75,4
3783,C0184,2024-04-25 22:00:00,Home,South,518,3
3784,C0495,2024-04-25 23:00:00,Sports,North,911,4
3785,C0427,2024-04-26 00:00:00,Electronics,West,525,3
3786,C0178,2024-04-26 01:00:00,Home,West,405,2
3787,C0407,2024-04-26 02:00:00,Fashion,West,75,1
3788,C0428,2024-04-26 03:00:00,Home,South,83,2
3789,C0294,2024-04-26 04:00:00,Electronics,North,313,1
3790,C0340,2024-04-26 05:00:00,Home,East,187,1
3791,C0151,2024-04-26 06:00:00,Fashion,South,865,4
3792,C0384,2024-04-26 07:00:00,Sports,East,744,1
3793,C0126,2024-04-26 08:00:00,Fashion,West,924,2
3794,C0301,2024-04-26 09:00:00,Electronics,West,803,4
3795,C0308,2024-04-26 10:00:00,Sports,South,615,1
3796,C0336,2024-04-26 11:00:00,Home,North,511,2
3797,C0434,2024-04-26 12:00:00,Home,West,217,1
3798,C0234,2024-04-26 13:00:00,Home,East,680,1
3799,C0380,2024-04-26 14:00:00,Sports,East,704,4
3800,C0375,2024-04-26 15:00:00,Fashion,South,130,4
3801,C0008,2024-04-26 16:00:00,Sports,East,806,2
3802,C0498,2024-04-26 17:00:00,Sports,North,963,4
3803,C0341,2024-04-26 18:00:00,Electronics,West,913,4
3804,C0129,2024-04-26 19:00:00,Sports,East,919,3
3805,C0264,2024-04-26 20:00:00,Home,East,456,3
3806,C0157,2024-04-26 21:00:00,Fashion,West,623,2
3807,C0352,2024-04-26 22:00:00,Fashion,South,95,4
3808,C0358,2024-04-26 23:00:00,Fashion,East,648,2
3809,C0005,2024-04-27 00:00:00,Home,South,660,3
3810,C0495,2024-04-27 01:00:00,Home,South,856,3
3811,C0086,2024-04-27 02:00:00,Home,East,960,3
3812,C0175,2024-04-27 03:00:00,Home,North,102,2
3813,C0290,2024-04-27 04:00:00,Home,South,753,4
3814,C0193,2024-04-27 05:00:00,Sports,East,525,1
3815,C0311,2024-04-27 06:00:00,Home,South,641,4
3816,C0119,2024-04-27 07:00:00,Home,West,65,2
3817,C0218,2024-04-27 08:00:00,Home,North,409,3
3818,C0427,2024-04-27 09:00:00,Home,North,536,1
3819,C0458,2024-04-27 10:00:00,Fashion,West,887,2
3820,C0414,2024-04-27 11:00:00,Home,West,755,3
3821,C0114,2024-04-27 12:00:00,Sports,South,551,2
3822,C0466,2024-04-27 13:00:00,Sports,West,190,1
3823,C0145,2024-04-27 14:00:00,Sports,North,669,3
3824,C0026,2024-04-27 15:00:00,Electronics,West,864,4
3825,C0136,2024-04-27 16:00:00,Fashion,East,826,2
3826,C0303,2024-04-27 17:00:00,Home,East,496,1
3827,C0232,2024-04-27 18:00:00,Electronics,South,339,4
3828,C0369,2024-04-27 19:00:00,Home,North,258,1
3829,C0076,2024-04-27 20:00:00,Electronics,East,524,2
3830,C0475,2024-04-27 21:00:00,Electronics,West,462,1
3831,C0328,2024-04-27 22:00:00,Sports,East,726,3
3832,C0345,2024-04-27 23:00:00,Sports,East,476,1
3833,C0302,2024-04-28 00:00:00,Electronics,South,903,2
3834,C0452,2024-04-28 01:00:00,Sports,West,420,3
3835,C0289,2024-04-28 02:00:00,Electronics,West,881,1
3836,C0001,2024-04-28 03:00:00,Fashion,West,713,1
3837,C0147,2024-04-28 04:00:00,Sports,South,339,3
3838,C0287,2024-04-28 05:00:00,Sports,West,481,4
3839,C0464,2024-04-28 06:00:00,Sports,West,317,4
3840,C0142,2024-04-28 07:00:00,Fashion,East,200,3
3841,C0053,2024-04-28 08:00:00,Electronics,East,768,1
3842,C0304,2024-04-28 09:00:00,Home,West,304,4
3843,C0069,2024-04-28 10:00:00,Sports,North,402,3
3844,C0361,2024-04-28 11:00:00,Electronics,North,426,2
3845,C0090,2024-04-28 12:00:00,Fashion,West,702,1
3846,C0446,2024-04-28 13:00:00,Home,North,904,2
3847,C0220,2024-04-28 14:00:00,Sports,South,407,1
3848,C0450,2024-04-28 15:00:00,Fashion,East,657,4
3849,C0498,2024-04-28 16:00:00,Fashion,South,990,2
3850,C0192,2024-04-28 17:00:00,Home,East,419,2
3851,C0454,2024-04-28 18:00:00,Electronics,North,276,3
3852,C0063,2024-04-28 19:00:00,Sports,North,754,4
3853,C0073,2024-04-28 20:00:00,Sports,West,352,4
3854,C0161,2024-04-28 21:00:00,Electronics,North,875,1
3855,C0169,2024-04-28 22:00:00,Electronics,North,438,3
3856,C0089,2024-04-28 23:00:00,Electronics,West,426,3
3857,C0176,2024-04-29 00:00:00,Home,West,167,1
3858,C0269,2024-04-29 01:00:00,Home,East,54,2
3859,C0073,2024-04-29 02:00:00,Sports,North,493,1
3860,C0245,2024-04-29 03:00:00,Home,East,401,1
3861,C0077,2024-04-29 04:00:00,Fashion,East,804,1
3862,C0159,2024-04-29 05:00:00,Sports,South,582,3
3863,C0489,2024-04-29 06:00:00,Home,North,713,1
3864,C0459,2024-04-29 07:00:00,Electronics,North,689,1
3865,C0324,2024-04-29 08:00:00,Fashion,South,173,1
3866,C0098,2024-04-29 09:00:00,Electronics,East,707,4
3867,C0381,2024-04-29 10:00:00,Sports,North,326,2
3868,C0102,2024-04-29 11:00:00,Electronics,East,871,2
3869,C0494,2024-04-29 12:00:00,Home,South,443,2
3870,C0132,2024-04-29 13:00:00,Home,West,713,2
3871,C0102,2024-04-29 14:00:00,Sports,East,409,3
3872,C0019,2024-04-29 15:00:00,Electronics,North,672,3
3873,C0454,2024-04-29 16:00:00,Sports,West,518,1
3874,C0482,2024-04-29 17:00:00,Electronics,East,677,3
3875,C0082,2024-04-29 18:00:00,Fashion,East,749,2
3876,C0397,2024-04-29 19:00:00,Home,West,106,4
3877,C0489,2024-04-29 20:00:00,Sports,West,300,1
3878,C0279,2024-04-29 21:00:00,Fashion,West,945,1
3879,C0339,2024-04-29 22:00:00,Fashion,North,968,2
3880,C0365,2024-04-29 23:00:00,Sports,North,199,2
3881,C0331,2024-04-30 00:00:00,Sports,East,501,2
3882,C0129,2024-04-30 01:00:00,Fashion,East,211,3
3883,C0344,2024-04-30 02:00:00,Electronics,South,169,1
3884,C0310,2024-04-30 03:00:00,Fashion,North,631,2
3885,C0455,2024-04-30 04:00:00,Sports,East,973,4
3886,C0089,2024-04-30 05:00:00,Fashion,West,400,1
3887,C0213,2024-04-30 06:00:00,Electronics,West,148,1
3888,C0143,2024-04-30 07:00:00,Home,North,216,3
3889,C0065,2024-04-30 08:00:00,Home,West,859,1
3890,C0076,2024-04-30 09:00:00,Fashion,South,712,2
3891,C0199,2024-04-30 10:00:00,Electronics,East,887,2
3892,C0143,2024-04-30 11:00:00,Home,East,563,4
3893,C0405,2024-04-30 12:00:00,Fashion,East,713,1
3894,C0403,2024-04-30 13:00:00,Fashion,North,450,1
3895,C0316,2024-04-30 14:00:00,Electronics,West,414,3
3896,C0093,2024-04-30 15:00:00,Sports,South,626,2
3897,C0473,2024-04-30 16:00:00,Fashion,North,375,4
3898,C0417,2024-04-30 17:00:00,Sports,East,630,2
3899,C0305,2024-04-30 18:00:00,Sports,South,682,1
3900,C0224,2024-04-30 19:00:00,Home,East,670,1
3901,C0497,2024-04-30 20:00:00,Sports,East,877,4
3902,C0291,2024-04-30 21:00:00,Electronics,North,296,1
3903,C0428,2024-04-30 22:00:00,Home,East,483,4
3904,C0102,2024-04-30 23:00:00,Home,South,142,4
3905,C0474,2024-05-01 00:00:00,Home,East,317,2
3906,C0267,2024-05-01 01:00:00,Fashion,West,664,4
3907,C0355,2024-05-01 02:00:00,Fashion,East,992,1
3908,C0456,2024-05-01 03:00:00,Sports,North,673,3
3909,C0110,2024-05-01 04:00:00,Home,South,370,3
3910,C0462,2024-05-01 05:00:00,Home,North,972,1
3911,C0330,2024-05-01 06:00:00,Electronics,West,865,3
3912,C0450,2024-05-01 07:00:00,Sports,East,905,3
3913,C0430,2024-05-01 08:00:00,Electronics,North,111,4
3914,C0265,2024-05-01 09:00:00,Sports,North,349,3
3915,C0003,2024-05-01 10:00:00,Sports,North,452,3
3916,C0085,2024-05-01 11:00:00,Fashion,North,697,3
3917,C0282,2024-05-01 12:00:00,Fashion,West,616,2
3918,C0328,2024-05-01 13:00:00,Electronics,West,669,1
3919,C0304,2024-05-01 14:00:00,Sports,East,352,4
3920,C0450,2024-05-01 15:00:00,Home,East,819,3
3921,C0454,2024-05-01 16:00:00,Fashion,South,302,1
3922,C0412,2024-05-01 17:00:00,Home,West,783,3
3923,C0117,2024-05-01 18:00:00,Electronics,North,527,2
3924,C0221,2024-05-01 19:00:00,Fashion,North,418,2
3925,C0154,2024-05-01 20:00:00,Fashion,South,728,3
3926,C0153,2024-05-01 21:00:00,Sports,North,990,3
3927,C0012,2024-05-01 22:00:00,Electronics,South,209,3
3928,C0133,2024-05-01 23:00:00,Sports,East,215,2
3929,C0482,2024-05-02 00:00:00,Fashion,West,254,2
3930,C0304,2024-05-02 01:00:00,Electronics,South,316,1
3931,C0293,2024-05-02 02:00:00,Fashion,North,187,4
3932,C0463,2024-05-02 03:00:00,Electronics,South,417,4
3933,C0300,2024-05-02 04:00:00,Fashion,East,492,2
3934,C0228,2024-05-02 05:00:00,Home,North,907,4
3935,C0271,2024-05-02 06:00:00,Home,East,809,3
3936,C0043,2024-05-02 07:00:00,Sports,East,616,1
3937,C0432,2024-05-02 08:00:00,Home,South,965,2
3938,C0343,2024-05-02 09:00:00,Fashion,East,770,2
3939,C0326,2024-05-02 10:00:00,Fashion,North,66,4
3940,C0302,2024-05-02 11:00:00,Home,East,117,3
3941,C0498,2024-05-02 12:00:00,Sports,East,182,1
3942,C0364,2024-05-02 13:00:00,Home,South,749,4
3943,C0379,2024-05-02 14:00:00,Electronics,East,968,2
3944,C0427,2024-05-02 15:00:00,Electronics,West,479,2
3945,C0493,2024-05-02 16:00:00,Electronics,South,357,4
3946,C0021,2024-05-02 17:00:00,Home,South,699,3
3947,C0407,2024-05-02 18:00:00,Home,North,223,1
3948,C0107,2024-05-02 19:00:00,Home,North,461,1
3949,C0336,2024-05-02 20:00:00,Electronics,North,146,1
3950,C0303,2024-05-02 21:00:00,Sports,North,732,1
3951,C0117,2024-05-02 22:00:00,Fashion,West,203,3
3952,C0124,2024-05-02 23:00:00,Home,South,744,2
3953,C0399,2024-05-03 00:00:00,Sports,East,291,2
3954,C0281,2024-05-03 01:00:00,Fashion,North,353,1
3955,C0292,2024-05-03 02:00:00,Fashion,North,334,1
3956,C0203,2024-05-03 03:00:00,Fashion,North,76,1
3957,C0051,2024-05-03 04:00:00,Sports,East,451,4
3958,C0271,2024-05-03 05:00:00,Sports,North,409,4
3959,C0324,2024-05-03 06:00:00,Electronics,East,109,2
3960,C0277,2024-05-03 07:00:00,Sports,South,251,2
3961,C0141,2024-05-03 08:00:00,Sports,South,811,1
3962,C0470,2024-05-03 09:00:00,Sports,South,923,4
3963,C0275,2024-05-03 10:00:00,Fashion,West,630,3
3964,C0290,2024-05-03 11:00:00,Home,East,419,4
3965,C0334,2024-05-03 12:00:00,Electronics,North,582,2
3966,C0381,2024-05-03 13:00:00,Home,North,201,4
3967,C0452,2024-05-03 14:00:00,Home,North,151,2
3968,C0496,2024-05-03 15:00:00,Sports,North,948,1
3969,C0373,2024-05-03 16:00:00,Electronics,West,656,3
3970,C0052,2024-05-03 17:00:00,Home,North,495,1
3971,C0494,2024-05-03 18:00:00,Home,West,922,1
3972,C0027,2024-05-03 19:00:00,Electronics,East,278,3
3973,C0157,2024-05-03 20:00:00,Sports,South,174,3
3974,C0239,2024-05-03 21:00:00,Home,North,819,3
3975,C0156,2024-05-03 22:00:00,Fashion,South,883,2
3976,C0291,2024-05-03 23:00:00,Home,East,930,1
3977,C0136,2024-05-04 00:00:00,Fashion,East,987,2
3978,C0144,2024-05-04 01:00:00,Sports,North,285,3
3979,C0106,2024-05-04 02:00:00,Home,East,211,2
3980,C0420,2024-05-04 03:00:00,Electronics,South,603,3
3981,C0158,2024-05-04 04:00:00,Electronics,North,837,4
3982,C0146,2024-05-04 05:00:00,Home,West,402,3
3983,C0002,2024-05-04 06:00:00,Sports,North,117,1
3984,C0433,2024-05-04 07:00:00,Sports,South,222,1
3985,C0077,2024-05-04 08:00:00,Electronics,North,892,1
3986,C0132,2024-05-04 09:00:00,Home,North,686,2
3987,C0090,2024-05-04 10:00:00,Sports,South,731,1
3988,C0345,2024-05-04 11:00:00,Electronics,North,608,3
3989,C0350,2024-05-04 12:00:00,Fashion,North,310,4
3990,C0459,2024-05-04 13:00:00,Home,South,266,1
3991,C0263,2024-05-04 14:00:00,Fashion,East,866,2
3992,C0351,2024-05-04 15:00:00,Fashion,South,173,4
3993,C0108,2024-05-04 16:00:00,Sports,North,854,1
3994,C0074,2024-05-04 17:00:00,Sports,West,211,1
3995,C0039,2024-05-04 18:00:00,Sports,West,250,4
3996,C0397,2024-05-04 19:00:00,Home,South,503,1
3997,C0159,2024-05-04 20:00:00,Fashion,West,451,2
3998,C0071,2024-05-04 21:00:00,Home,North,511,3
3999,C0447,2024-05-04 22:00:00,Sports,North,324,3
4000,C0312,2024-05-04 23:00:00,Fashion,South,255,4
4001,C0241,2024-05-05 00:00:00,Home,North,89,3
4002,C0426,2024-05-05 01:00:00,Home,East,322,1
4003,C0445,2024-05-05 02:00:00,Electronics,North,749,1
4004,C0298,2024-05-05 03:00:00,Home,South,916,2
4005,C0440,2024-05-05 04:00:00,Sports,East,142,3
4006,C0036,2024-05-05 05:00:00,Home,East,91,4
4007,C0084,2024-05-05 06:00:00,Fashion,West,514,1
4008,C0452,2024-05-05 07:00:00,Home,North,428,4
4009,C0374,2024-05-05 08:00:00,Electronics,South,156,1
4010,C0263,2024-05-05 09:00:00,Fashion,West,377,1
4011,C0310,2024-05-05 10:00:00,Fashion,West,114,2
4012,C0385,2024-05-05 11:00:00,Electronics,North,414,3
4013,C0172,2024-05-05 12:00:00,Sports,North,870,2
4014,C0376,2024-05-05 13:00:00,Fashion,South,533,3
4015,C0173,2024-05-05 14:00:00,Sports,West,696,4
4016,C0362,2024-05-05 15:00:00,Fashion,South,950,3
4017,C0047,2024-05-05 16:00:00,Fashion,West,73,4
4018,C0379,2024-05-05 17:00:00,Sports,West,589,1
4019,C0141,2024-05-05 18:00:00,Fashion,West,111,4
4020,C0375,2024-05-05 19:00:00,Sports,North,540,4
4021,C0406,2024-05-05 20:00:00,Electronics,West,322,1
4022,C0118,2024-05-05 21:00:00,Sports,West,278,4
4023,C0277,2024-05-05 22:00:00,Electronics,West,69,4
4024,C0214,2024-05-05 23:00:00,Fashion,East,52,1
4025,C0220,2024-05-06 00:00:00,Sports,North,470,1
4026,C0393,2024-05-06 01:00:00,Fashion,East,779,1
4027,C0026,2024-05-06 02:00:00,Sports,North,960,3
4028,C0009,2024-05-06 03:00:00,Electronics,South,356,1
4029,C0271,2024-05-06 04:00:00,Electronics,East,481,1
4030,C0010,2024-05-06 05:00:00,Sports,South,185,4
4031,C0472,2024-05-06 06:00:00,Electronics,West,958,2
4032,C0378,2024-05-06 07:00:00,Fashion,South,993,2
4033,C0121,2024-05-06 08:00:00,Fashion,South,564,3
4034,C0125,2024-05-06 09:00:00,Home,South,242,3
4035,C0170,2024-05-06 10:00:00,Electronics,South,634,2
4036,C0072,2024-05-06 11:00:00,Fashion,North,464,2
4037,C0152,2024-05-06 12:00:00,Sports,East,922,1
4038,C0208,2024-05-06 13:00:00,Electronics,North,167,4
4039,C0049,2024-05-06 14:00:00,Fashion,North,715,1
4040,C0154,2024-05-06 15:00:00,Electronics,North,258,3
4041,C0347,2024-05-06 16:00:00,Sports,South,83,2
4042,C0293,2024-05-06 17:00:00,Fashion,North,698,3
4043,C0068,2024-05-06 18:00:00,Home,East,367,1
